z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,AR
0.011037353515624997,16.427399069774953,0.0,1307.0173112917341,0.227907062873967,0.13572959225260367,0.022069522976089759,0.016153143313320042,0.64438019203931218,0.012077795182406667,0.16900520935772881,0.00053731941626757517,4.7225462271376203e-05,2.5708668560386242e-101
0.011039550781249997,16.701774802588535,0.0,1329.4166002855115,0.22416301960279789,0.13011716140983839,0.022892848245942853,0.017415869745322814,0.63997477212190168,0.012959323872101119,0.17607433171346862,0.00052397365971277015,4.1719231711746163e-05,2.5429062004050076e-101
0.011043945312499998,17.235870463637099,0.0,1372.7291533861007,0.2172167793121329,0.11929059945264728,0.024425284267999812,0.019996123387709317,0.63101318432272113,0.014794728234024087,0.18994918221740548,0.0004985231732376489,3.237494425535089e-05,2.6133777492479241e-101
0.011048339843749998,17.74954851973872,0.0,1414.0515800555968,0.21093045070989275,0.10895450522867149,0.025800862143758475,0.02263559606758023,0.62192202010237596,0.016710399291326745,0.20347732657092227,0.00047422024533943071,2.5070350025644667e-05,2.7674427760532577e-101
0.011052734374999998,18.241798573211153,0.0,1453.3489806718528,0.20523854885951603,0.099186648428362736,0.027002144421898633,0.025294128361273396,0.61286089350998152,0.018672271343134754,0.21651332691266731,0.00045097161887956114,1.9615403802033885e-05,2.985818615700072e-101
0.011057128906249998,18.711890609772162,0.0,1490.6167675807008,0.200082415220293,0.090047417922839657,0.028018379282397702,0.027932851108694472,0.60397393840738067,0.020647516874409414,0.22893548394708593,0.0004287418015422731,1.5670655649992988e-05,3.2487779151480499e-101
0.011061523437499998,19.15938744224384,0.0,1525.8775904763484,0.1954091839746186,0.081578239389843168,0.02884544599440448,0.030515496631460005,0.59538495929321933,0.022606391136207056,0.24064908583617065,0.00040752785589980402,1.2853862795422244e-05,3.5375535987753791e-101
0.011065917968749998,19.584137779112822,0.0,1559.1773166826638,0.19117105419638833,0.073801466527658205,0.029485345710008257,0.033009418722666557,0.58719479879102476,0.024523472937442378,0.25158733850814757,0.00038733361769269334,1.0825185359812777e-05,3.8339075105261628e-101
0.011070312499999999,19.986254651567762,0.0,1590.5805581358256,0.18732475541113727,0.066721538132486838,0.02994534727423873,0.03538632385144734,0.57948066788624564,0.026378305765491619,0.2617103325449282,0.00036815757055158707,9.3269746099088193e-06,4.1235673115732133e-101
0.011074707031249999,20.366083562501601,0.0,1620.1661195745673,0.1838311353445971,0.060327084333652373,0.030236922087034941,0.037622721916405102,0.57229705110076634,0.028155517209288185,0.27100252801107277,0.00034999120412805275,8.1841376522646698e-06,4.3928630715548682e-101
0.011079101562499999,20.724163926559893,0.0,1648.0226206968341,0.18065482771194305,0.054593626176945562,0.030374600571914889,0.039700108957442533,0.56567775136949583,0.02984453773142743,0.27946926987178089,0.00033282036606890485,7.2849549241266188e-06,4.6345621818673147e-101
0.011083496093749999,21.061186923925568,0.0,1674.2444723510316,0.17776397299538796,0.04948653114688014,0.03037486247257222,0.041604897973805857,0.55963866012899843,0.031439054423853377,0.28713281003038593,0.00031662463865091101,6.5591848531652238e-06,4.8393537525818746e-101
0.011087890624999999,21.37795264097781,0.0,1698.928347181635,0.17512997276103875,0.044963943586281002,0.030255143259942496,0.043328117068607959,0.55418090323753311,0.032936329134925633,0.29402823119057353,0.00030137170969345389,5.9608124428936636e-06,5.0051601638222373e-101
0.0110966796875,21.953495095916026,0.0,1743.9978478578664,0.17053868861856805,0.037579875158915817,0.02971322487788592,0.046195975252884158,0.54504088760571279,0.035620704045728188,0.30557056477257244,0.0002737233246947126,5.0449616059074708e-06,5.2038149060901673e-101
0.011105468749999998,22.465482338536326,0.0,1784.4052808628853,0.1666521202898721,0.031911155244359168,0.028895299031440228,0.048374450889873521,0.53781055175773351,0.037960446176208994,0.31479442707194943,0.00024929864925161456,4.3711791836335291e-06,5.284520882684445e-101
0.011114257812499997,22.922019745538705,0.0,1820.8274205612715,0.1633329133964845,0.027605998600102644,0.02790604163921339,0.049920333161468107,0.53222779207323412,0.039992001389120443,0.32211615972379287,0.00022781254437985495,3.8608686886034209e-06,5.2749371770433277e-101
0.011123046874999997,23.330666904586202,0.0,1853.8490222643672,0.16047206375319054,0.024355285882222397,0.026826336327627185,0.050915360328359575,0.52801422145592491,0.041755103819115798,0.32792129331784647,0.0002089353550340175,3.4635138696774089e-06,5.2113157780007489e-101
0.011131835937499997,23.698182049333973,0.0,1883.9620587502354,0.15798343771858672,0.021903062832184038,0.025714516389012766,0.05145120508230841,0.52490604641133021,0.043287084361490979,0.33254259448370149,0.00019234375980318989,3.1466801687726558e-06,5.1175990315594371e-101
0.011140624999999998,24.030427028715124,0.0,1911.5736722715296,0.1557991568030742,0.020046112990850531,0.024610082645241581,0.051618431667829645,0.52267027885990458,0.04462065291705241,0.33625381216958705,0.00017773982943408237,2.8889201001424274e-06,5.0164154695187219e-101
0.011149414062499998,24.332374711184666,0.0,1937.0175905890396,0.1538657987110937,0.01862791318159605,0.023538072429583043,0.051499577475376347,0.52111080312655989,0.045783566423487909,0.33927253361058585,0.00016485812730399421,2.6756255070665676e-06,4.9179080935023359e-101
0.011158203124999998,24.608174120346362,0.0,1960.5659096398845,0.1521413271813307,0.017530527962979877,0.022513086347097259,0.051165716602640895,0.52006816717163018,0.04679911439156216,0.3417674239650893,0.00015346698154299299,2.4965774573981015e-06,4.8310110407397888e-101
0.011166992187499999,24.861241600212775,0.0,1982.4396293481616,0.15059265064124835,0.016666473111928919,0.021542567313447742,0.050675563704931759,0.51941594464140262,0.047686857412405144,0.34386688287695305,0.00014336648660720426,2.3444523237980572e-06,4.7569706137526795e-101
0.011175781249999997,25.094357292399142,0.0,2002.8172076928636,0.1491937102729693,0.015971512030146125,0.020629263075210045,0.050076216759891878,0.51905551188202514,0.048463423968884298,0.34566747564173189,0.00013438278760105735,2.2138545095258484e-06,4.6974230047094165e-101
0.011193359374999996,25.507919152083335,0.0,2039.5301234108808,0.14677482118299692,0.014951772679199435,0.018980395361041135,0.048668552038038465,0.51897941467550968,0.049721734542391927,0.34857680537147911,0.00011932247015919487,2.0028621809925883e-06,4.6168046021117501e-101
0.011210937499999997,25.871576237052441,0.0,2072.2698577330684,0.14471171909890704,0.014190070730221896,0.017532740879385892,0.047160605304947131,0.51932440929416968,0.050703617243681179,0.35097964330514758,0.00010707496183230812,1.8382806143679691e-06,4.5674593196943781e-101
0.011228515624999998,26.194966470482111,0.0,2101.7203894040244,0.14292517907678942,0.01357669753657469,0.016259767685194867,0.04564350003519585,0.51989703955372091,0.05146852054685528,0.35305573854446798,9.7029050273194118e-05,1.7070477173553978e-06,4.5389033134504471e-101
0.011246093749999997,26.485085146131926,0.0,2128.3955140287112,0.1413595710036487,0.013053605096646728,0.015135731299202709,0.044164557362967795,0.52058851965126784,0.052060991072405138,0.3549062754717433,8.8719468029460337e-05,1.6005777371205747e-06,4.5234774268578808e-101
0.011263671874999995,26.74706407710006,0.0,2152.6848457595993,0.13997499927225723,0.012589713286499457,0.014138210960426124,0.04274637280363576,0.52133844995782019,0.05251436319128773,0.3565895783899623,8.1798332124017936e-05,1.5130782445690499e-06,4.5159551028768326e-101
0.011281249999999996,26.984639958626307,0.0,2174.8798374517046,0.13874264325490576,0.012167997581487277,0.013248383755180244,0.041398712244412599,0.52211306932097756,0.052854102345289165,0.3581402929123475,7.6001325783922334e-05,1.4405145218930451e-06,4.5130559343537358e-101
0.011316406249999996,27.395106304283267,0.0,2213.6206298916054,0.13666383456335088,0.011425626275390259,0.011748942600246387,0.038940871870475215,0.52366245685288748,0.05325994354034027,0.3608937200198879,6.7108527992469863e-05,1.3303127801505222e-06,4.5146026072464127e-101
0.011351562499999995,27.748110664628175,0.0,2247.2517384635485,0.1349252322661195,0.01077026549787081,0.010511978622392736,0.036732237873280685,0.52515245288974066,0.053426812414290564,0.36334436965048034,6.0631555436975665e-05,1.251496507165205e-06,4.5181656870890584e-101
0.011386718749999997,28.055542315934009,0.0,2276.7759275743269,0.13344672630758248,0.010184832096908347,0.0094773285109801611,0.03474519023014281,0.52656505831102185,0.053420723648957606,0.36554975881114798,5.5912405460998675e-05,1.1959853801934955e-06,4.5219585256078354e-101
0.011421874999999996,28.325881943106832,0.0,2302.9186735778599,0.13217312296855283,0.0096585672760449055,0.0086020810335144995,0.032953297345253339,0.52789498692143366,0.053288992153640871,0.36754841612284722,5.2500523862556967e-05,1.158623402854958e-06,4.5254059967212963e-101
0.011457031249999996,28.565229786878966,0.0,2326.2087386120893,0.13106564538637766,0.0091837239920741897,0.007855008104484652,0.031333910693041429,0.52914251701571491,0.053065702147440053,0.36936792030494864,5.0081810973436927e-05,1.1359313228750163e-06,4.5283787718661915e-101
0.011492187499999997,28.777776148412652,0.0,2347.0154872753355,0.13009762320244572,0.0087544250094132789,0.0072129144312503288,0.029868763776116209,0.53031058914921925,0.052775972470685342,0.37102778121563462,4.8428585151342722e-05,1.1253625296479793e-06,4.5309514061181665e-101
0.011562499999999996,29.129915895878501,0.0,2381.8024680370931,0.12852492578112582,0.0080232200753286211,0.0061907272926690063,0.027375249517682377,0.53239887454153467,0.052076508699364282,0.37388749427887225,4.6792923743324551e-05,1.1326708054267009e-06,4.5349216450781687e-101
0.011632812499999996,29.420898349162361,0.0,2410.7540252621002,0.12725377160847173,0.0074103460033757666,0.0053974430436509952,0.025283147650422541,0.53422798956248752,0.051297011776945747,0.37633630827355596,4.6584934049052852e-05,1.1687555124463058e-06,4.5375828366842828e-101
0.011703124999999997,29.663509748100527,0.0,2435.0311582670893,0.12621299068489636,0.0068948075574095536,0.0047733373238636138,0.023523198549252299,0.53582374128455612,0.050495963689016946,0.37844043212188672,4.7293077002228842e-05,1.2263970124966474e-06,4.5396917604960754e-101
0.011773437499999997,29.866747053396523,0.0,2455.4618966863654,0.12535413626667785,0.006460789494486527,0.0042776373728709146,0.022041857554583464,0.53720929003685203,0.049712428810319349,0.38024812989128703,4.8567437714903844e-05,1.2994018858784511e-06,4.5417867148895811e-101
0.011843749999999997,30.036794514491643,0.0,2472.6261651764985,0.12464446825725645,0.0060962464070346816,0.0038818475680186446,0.020798191632652334,0.53840526552426982,0.048972308483659709,0.38179460196350101,5.0156378569899365e-05,1.3820422937549679e-06,4.5441670828411102e-101
0.011984374999999997,30.286399499111855,0.0,2498.0147173509495,0.12361721244928603,0.005552426206801549,0.0033267510513243508,0.018947312426394549,0.54025828915647534,0.047712431426439661,0.38414777573150677,5.3464430191450322e-05,1.5495708665375675e-06,4.5493120357042648e-101
0.012124999999999997,30.466256051340004,0.0,2516.3934661793173,0.12288744227744253,0.0051604456209482846,0.0029516344361247442,0.017614068545968999,0.54163964279491172,0.04668651770159897,0.38588933704213951,5.6641149761358678e-05,1.7127085465162355e-06,4.5549850197895385e-101
0.012406249999999997,30.667541738232512,0.0,2537.1218801756718,0.12208087348332604,0.0047156822580825585,0.0025517876557309689,0.0161046628942173,0.54326733696583429,0.04538533822486205,0.38791212207689191,6.1118070335102481e-05,1.9518540459717691e-06,4.5652284482655943e-101
0.012687499999999997,30.776915498050485,0.0,2548.4347618991742,0.12164702742769426,0.0044736318959526615,0.0023454160897657104,0.015284158618836283,0.54417864011267802,0.044613594841523399,0.38903844830960677,6.3997809807082588e-05,2.1123218301260782e-06,4.5742258805183387e-101
0.013249999999999998,30.856347289069767,0.0,2556.6932887833418,0.12133387822476896,0.0042961261984938437,0.0021991574555380619,0.014682860953296611,0.54486228928698122,0.044015052101791456,0.38987595239635003,6.6315932857227369e-05,2.2456746915269105e-06,4.5864875823918301e-101
0.013812499999999998,30.884531888664966,0.0,2559.6266441931975,0.12122315138973809,0.0042333232324486963,0.0021483995008738078,0.014470031611742857,0.54510671092118645,0.043796762870971319,0.3901752911691086,6.7184126529540493e-05,2.2965671387918345e-06,4.5931432012819381e-101
0.014374999999999999,30.894462870502206,0.0,2560.6628006710189,0.12118418438163332,0.0042110291735831173,0.0021305154350654359,0.01439450287765205,0.54519409295108323,0.043718276898676633,0.39028177052979457,6.7497078777169732e-05,2.3150553677635774e-06,4.5960963366439352e-101
0.0155,30.898656796891078,0.0,2561.1014711296621,0.12116773585168729,0.0042015367168010548,0.0021229209632194061,0.014362326055355774,0.54523152466107727,0.043684616475217937,0.39032712140019798,6.7630748065582584e-05,2.3229800651121459e-06,4.5941502555085749e-101
0.016625000000000001,30.899536257990754,0.0,2561.1934652610548,0.12116428718205184,0.0041995475322992217,0.0021213303995799167,0.014355578464392589,0.54523937879335294,0.043677546797735875,0.39033663451177347,6.7658852987864879e-05,2.3246478781834796e-06,4.5916801885663406e-101
0.017750000000000002,30.899720128233948,0.0,2561.2127353702244,0.12116356618841978,0.0041991286073176761,0.0021209955993487439,0.014354157569883062,0.54524103816926406,0.043676054617614472,0.39033863568648941,6.7664751830058911e-05,2.3249982525079379e-06,4.5903864104982841e-101
0.02,30.899762617011078,0.0,2561.2172003298351,0.12116339958236537,0.0041990308446149711,0.0021209174835117211,0.014353825844962463,0.5452414273259496,0.043675705218116749,0.39033910208144984,6.7666121690663879e-05,2.3250797040572252e-06,4.590266134211491e-101
0.024500000000000001,30.899767789523448,0.0,2561.2177440165437,0.12116337930024813,0.0041990189386811186,0.0021209079669138593,0.014353785416883483,0.5452414747718588,0.043675662619498713,0.3903391589079877,6.7666288549895768e-05,2.3250896264945934e-06,4.5891751257461915e-101
0.026750000000000003,30.899768086569914,0.0,2561.2177752107591,0.12116337813557923,0.0041990182569896168,0.0021209074219102637,0.014353783101557334,0.54524147748334806,0.043675660181689974,0.39033916216619047,6.7666298118787291e-05,2.3250901953854454e-06,4.5842929470232074e-101
0.029000000000000001,30.89976812052948,0.0,2561.217778784538,0.12116337800251642,0.0041990181780263069,0.0021209073588042172,0.014353782833217241,0.54524147779696353,0.043675659898113624,0.39033916254539552,6.766629921857712e-05,2.3250902608848125e-06,4.5746745328442282e-101
0.029999999999999999,30.899768120508451,0.0,2561.217778784538,0.12116337800260359,0.0041990181780293271,0.0021209073588057429,0.014353782833227566,0.54524147779663645,0.043675659898145043,0.3903391625456763,6.7666299218625787e-05,2.3250902608864854e-06,4.574674532847209e-101
